"visitor_id","timestamp","variant","converted","page_views","session_duration","referrer","user_agent","device"
2481,2025-05-27 18:08:25,"VariantA",0,8,13,"google","Chrome","Mobile"
2482,2025-06-13 02:25:33,"VariantC",0,4,31,"direct","Safari","Mobile"
2483,2025-05-31 22:11:46,"VariantA",0,4,12,"google","Firefox","Mobile"
2484,2025-05-30 00:12:49,"VariantC",0,11,27,"email","Chrome","Mobile"
2485,2025-05-30 08:09:32,"VariantC",0,7,39,"email","Chrome","Desktop"
2486,2025-06-11 15:51:24,"VariantC",0,3,11,"google","Chrome","Desktop"
2487,2025-05-23 17:28:31,"VariantA",0,5,15,"facebook","Mobile WebView","Desktop"
2488,2025-05-28 17:33:38,"VariantC",0,7,59,"google","Chrome","Mobile"
2489,2025-06-13 18:06:36,"VariantA",0,7,18,"google","Chrome","Desktop"
2490,2025-05-31 03:38:26,"VariantC",0,2,16,"direct","Firefox","Mobile"
2491,2025-05-17 06:44:33,"VariantC",0,5,13,"google","Chrome","Mobile"
2492,2025-05-21 21:26:32,"Control",0,6,23,"direct","Chrome","Desktop"
2493,2025-06-11 00:45:43,"Control",0,8,9,"twitter","Chrome","Mobile"
2494,2025-05-19 03:42:23,"VariantA",0,6,20,"google","Safari","Mobile"
2495,2025-05-26 16:48:27,"VariantA",0,4,15,"google","Chrome","Desktop"
2496,2025-05-22 00:13:57,"VariantC",0,7,25,"google","Chrome","Mobile"
2497,2025-06-01 06:15:28,"VariantA",0,3,48,"email","Chrome","Desktop"
2498,2025-06-09 12:54:18,"VariantA",0,8,19,"google","Edge","Desktop"
2499,2025-05-22 17:02:20,"VariantA",0,11,15,"google","Chrome","Desktop"
2500,2025-05-22 17:41:41,"VariantA",0,4,14,"email","Chrome","Mobile"
2501,2025-06-05 13:37:33,"VariantA",0,5,12,"google","Edge","Desktop"
2502,2025-06-03 01:14:35,"VariantA",0,10,28,"email","Chrome","Desktop"
2503,2025-05-22 09:01:24,"VariantC",0,5,64,"google","Chrome","Desktop"
2504,2025-06-08 16:38:48,"VariantC",0,3,10,"facebook","Safari","Desktop"
2505,2025-05-18 06:40:18,"Control",0,4,16,"google","Edge","Desktop"
2506,2025-05-18 06:23:50,"Control",0,7,32,"facebook","Firefox","Desktop"
2507,2025-06-07 19:09:06,"Control",0,9,24,"facebook","Chrome","Desktop"
2508,2025-05-20 02:13:11,"VariantC",0,2,41,"direct","Chrome","Mobile"
2509,2025-06-11 05:05:43,"Control",0,2,6,"email","Safari","Desktop"
2510,2025-05-21 06:00:06,"VariantC",0,3,13,"direct","Safari","Mobile"
2511,2025-06-16 03:34:50,"Control",0,10,38,"facebook","Chrome","Desktop"
2512,2025-05-21 06:12:26,"Control",0,7,58,"twitter","Safari","Mobile"
2513,2025-05-26 01:05:49,"Control",0,6,68,"google","Firefox","Mobile"
2514,2025-06-13 00:39:47,"Control",0,4,18,"twitter","Safari","Desktop"
2515,2025-06-06 06:45:25,"VariantA",0,8,11,"google","Safari","Mobile"
2516,2025-05-27 05:45:46,"VariantA",0,6,13,"facebook","Edge","Mobile"
2517,2025-06-12 16:11:21,"VariantA",0,6,7,"google","Safari","Desktop"
2518,2025-06-13 05:26:11,"VariantA",0,4,31,"google","Firefox","Desktop"
2519,2025-06-15 12:19:04,"Control",0,7,23,"facebook","Chrome","Mobile"
2520,2025-05-20 06:25:25,"VariantC",0,6,29,"direct","Edge","Mobile"
2521,2025-05-26 08:28:34,"VariantC",0,10,29,"google","Chrome","Mobile"
2522,2025-05-18 10:26:33,"VariantC",0,3,44,"facebook","Safari","Desktop"
2523,2025-05-24 03:18:26,"VariantA",0,5,19,"email","Chrome","Mobile"
2524,2025-06-06 04:54:43,"VariantC",0,4,22,"email","Safari","Desktop"
2525,2025-06-11 21:26:19,"VariantA",0,4,4,"google","Chrome","Desktop"
2526,2025-06-09 15:09:15,"Control",0,6,38,"twitter","Chrome","Mobile"
2527,2025-05-19 21:51:17,"Control",0,8,28,"email","Chrome","Mobile"
2528,2025-05-19 03:49:55,"VariantA",0,3,30,"direct","Edge","Desktop"
2529,2025-05-24 15:42:54,"VariantA",0,6,33,"direct","Chrome","Desktop"
2530,2025-05-23 10:20:37,"VariantA",0,8,22,"google","Chrome","Mobile"
2531,2025-06-01 22:15:39,"Control",0,3,22,"twitter","Edge","Mobile"
2532,2025-06-15 00:03:12,"VariantC",0,8,24,"facebook","Firefox","Desktop"
2533,2025-05-28 02:34:50,"Control",0,6,18,"google","Firefox","Desktop"
2534,2025-05-25 23:05:53,"VariantC",0,9,31,"facebook","Chrome","Desktop"
2535,2025-06-07 23:00:15,"Control",0,6,25,"email","Mobile WebView","Desktop"
2536,2025-06-04 05:59:11,"Control",0,4,19,"facebook","Firefox","Desktop"
2537,2025-06-08 04:24:23,"VariantC",0,7,20,"direct","Chrome","Desktop"
2538,2025-05-28 09:39:31,"VariantA",0,3,24,"twitter","Chrome","Mobile"
2539,2025-05-27 03:27:29,"Control",0,9,30,"facebook","Chrome","Desktop"
2540,2025-05-17 13:52:56,"VariantC",0,6,13,"google","Chrome","Desktop"
2541,2025-05-21 04:50:35,"VariantC",0,5,19,"facebook","Chrome","Desktop"
2542,2025-05-30 11:27:20,"VariantA",0,12,16,"twitter","Chrome","Desktop"
2543,2025-06-10 15:34:21,"VariantA",0,9,42,"direct","Chrome","Desktop"
2544,2025-05-18 10:55:06,"VariantC",0,5,22,"email","Chrome","Mobile"
2545,2025-05-29 23:52:39,"VariantC",0,5,20,"google","Chrome","Mobile"
2546,2025-05-25 13:35:08,"Control",0,6,29,"google","Safari","Mobile"
2547,2025-06-01 02:13:19,"VariantA",0,8,23,"google","Chrome","Mobile"
2548,2025-06-07 00:09:07,"Control",0,8,16,"google","Edge","Desktop"
2549,2025-06-03 22:40:01,"Control",0,3,18,"direct","Firefox","Mobile"
2550,2025-05-27 13:29:20,"VariantC",0,5,22,"twitter","Safari","Desktop"
2551,2025-05-17 09:22:03,"Control",0,2,30,"facebook","Chrome","Desktop"
2552,2025-06-08 15:52:12,"VariantA",0,4,23,"direct","Chrome","Mobile"
2553,2025-06-13 19:52:45,"VariantA",0,10,35,"google","Chrome","Desktop"
2554,2025-06-05 22:56:18,"VariantC",0,10,23,"direct","Chrome","Mobile"
2555,2025-06-03 04:16:04,"VariantA",0,7,22,"direct","Chrome","Desktop"
2556,2025-05-24 16:46:35,"VariantC",0,5,18,"facebook","Edge","Mobile"
2557,2025-06-11 01:06:20,"VariantC",0,9,13,"google","Firefox","Mobile"
2558,2025-06-12 20:21:10,"VariantA",0,9,17,"email","Safari","Desktop"
2559,2025-05-22 14:21:23,"VariantC",0,4,10,"google","Chrome","Mobile"
2560,2025-05-28 07:39:58,"VariantC",0,5,21,"twitter","Chrome","Desktop"
2561,2025-05-31 19:05:23,"VariantA",0,5,13,"facebook","Safari","Desktop"
2562,2025-05-23 14:28:56,"VariantA",0,7,54,"direct","Chrome","Mobile"
2563,2025-06-03 06:56:49,"VariantC",0,8,25,"google","Chrome","Desktop"
2564,2025-05-23 17:16:15,"VariantC",0,8,31,"google","Chrome","Desktop"
2565,2025-05-18 14:46:59,"VariantA",0,6,13,"facebook","Firefox","Mobile"
2566,2025-06-12 17:35:27,"Control",0,7,10,"google","Chrome","Desktop"
2567,2025-06-06 14:51:48,"Control",0,4,25,"direct","Chrome","Desktop"
2568,2025-06-11 19:07:07,"VariantC",0,6,27,"direct","Safari","Mobile"
2569,2025-06-03 10:25:49,"VariantC",0,8,42,"direct","Firefox","Desktop"
2570,2025-06-01 17:36:55,"Control",0,7,11,"direct","Chrome","Desktop"
2571,2025-06-12 05:46:34,"VariantA",0,7,24,"email","Firefox","Mobile"
2572,2025-06-06 06:22:18,"VariantA",0,7,31,"google","Safari","Mobile"
2573,2025-05-29 12:27:24,"VariantC",0,7,22,"google","Chrome","Desktop"
2574,2025-06-04 21:06:25,"VariantA",1,3,46,"email","Safari","Desktop"
2575,2025-06-12 03:33:44,"VariantC",0,9,11,"facebook","Chrome","Desktop"
2576,2025-05-19 23:17:37,"Control",0,13,23,"direct","Chrome","Mobile"
2577,2025-06-02 13:33:40,"VariantA",0,5,14,"facebook","Chrome","Desktop"
2578,2025-06-13 07:23:28,"VariantA",0,4,30,"direct","Chrome","Mobile"
2579,2025-06-07 07:36:55,"Control",0,2,18,"direct","Edge","Mobile"
2580,2025-06-15 09:36:51,"VariantC",0,6,27,"google","Safari","Desktop"
2581,2025-06-02 11:05:43,"VariantA",0,4,22,"facebook","Chrome","Mobile"
2582,2025-05-30 21:40:25,"VariantC",0,8,15,"direct","Chrome","Desktop"
2583,2025-05-22 18:05:09,"VariantC",0,6,13,"facebook","Firefox","Desktop"
2584,2025-05-18 23:27:03,"Control",0,8,12,"twitter","Chrome","Mobile"
2585,2025-06-09 10:32:41,"VariantA",0,5,17,"google","Safari","Mobile"
2586,2025-06-02 13:51:32,"VariantA",0,5,51,"google","Chrome","Desktop"
2587,2025-05-23 09:46:40,"Control",0,7,22,"twitter","Chrome","Mobile"
2588,2025-06-08 08:57:59,"Control",0,6,13,"google","Chrome","Desktop"
2589,2025-06-04 18:49:36,"VariantA",0,4,32,"google","Chrome","Desktop"
2590,2025-06-08 16:27:22,"VariantC",0,7,15,"google","Chrome","Desktop"
2591,2025-06-01 00:43:09,"VariantC",0,3,28,"google","Mobile WebView","Mobile"
2592,2025-06-10 17:44:33,"VariantC",0,4,14,"direct","Chrome","Desktop"
2593,2025-06-11 17:31:07,"VariantA",0,4,13,"google","Chrome","Mobile"
2594,2025-06-10 23:29:20,"VariantA",0,2,19,"google","Safari","Mobile"
2595,2025-06-03 23:41:22,"VariantC",0,5,20,"google","Safari","Desktop"
2596,2025-06-07 13:26:20,"Control",0,4,23,"facebook","Mobile WebView","Desktop"
2597,2025-06-13 01:52:58,"VariantC",0,8,25,"google","Firefox","Mobile"
2598,2025-06-10 01:00:54,"Control",0,7,16,"facebook","Chrome","Desktop"
2599,2025-05-30 07:34:25,"VariantC",0,5,19,"twitter","Edge","Mobile"
2600,2025-05-24 18:36:27,"VariantC",0,6,27,"direct","Chrome","Mobile"
2601,2025-06-08 05:15:30,"VariantC",0,6,20,"twitter","Chrome","Mobile"
2602,2025-06-04 16:00:43,"VariantA",0,10,38,"email","Chrome","Desktop"
2603,2025-05-27 07:07:23,"Control",0,5,32,"facebook","Chrome","Desktop"
2604,2025-06-01 22:30:12,"Control",0,6,20,"direct","Firefox","Mobile"
2605,2025-05-31 02:35:55,"VariantC",0,8,18,"twitter","Edge","Desktop"
2606,2025-06-06 23:21:30,"Control",0,9,18,"twitter","Chrome","Desktop"
2607,2025-06-14 22:39:56,"VariantA",0,10,25,"google","Edge","Mobile"
2608,2025-06-03 23:25:02,"VariantA",0,4,22,"direct","Firefox","Desktop"
2609,2025-06-11 23:58:58,"VariantC",0,8,17,"direct","Chrome","Mobile"
2610,2025-06-09 12:00:59,"VariantA",0,5,18,"twitter","Firefox","Desktop"
2611,2025-06-01 01:56:02,"Control",0,5,27,"google","Firefox","Desktop"
2612,2025-06-15 12:04:34,"Control",0,7,20,"google","Chrome","Mobile"
2613,2025-06-06 20:41:13,"VariantA",0,7,19,"google","Chrome","Desktop"
2614,2025-05-20 12:44:58,"VariantC",0,3,7,"facebook","Firefox","Mobile"
2615,2025-06-04 09:14:59,"Control",0,9,52,"email","Safari","Mobile"
2616,2025-05-17 05:59:05,"Control",0,6,10,"facebook","Edge","Desktop"
2617,2025-06-03 13:00:33,"Control",0,7,20,"facebook","Chrome","Desktop"
2618,2025-05-24 01:18:09,"Control",0,4,15,"direct","Chrome","Mobile"
2619,2025-06-07 19:14:08,"Control",0,5,11,"facebook","Mobile WebView","Desktop"
2620,2025-06-16 03:36:07,"Control",0,5,29,"google","Edge","Desktop"
2621,2025-06-08 18:33:58,"VariantC",0,4,34,"direct","Chrome","Mobile"
2622,2025-05-26 17:08:09,"Control",0,4,22,"facebook","Chrome","Mobile"
2623,2025-06-08 07:34:58,"VariantA",0,5,43,"facebook","Firefox","Desktop"
2624,2025-05-31 08:29:31,"VariantC",0,4,25,"email","Chrome","Desktop"
2625,2025-06-06 02:51:47,"VariantC",0,4,10,"google","Chrome","Mobile"
2626,2025-06-09 05:40:14,"VariantC",0,2,9,"email","Safari","Desktop"
2627,2025-05-21 05:28:29,"VariantA",0,9,13,"twitter","Firefox","Desktop"
2628,2025-06-11 03:01:38,"VariantA",0,3,34,"google","Mobile WebView","Desktop"
2629,2025-05-29 04:16:04,"Control",0,7,16,"twitter","Chrome","Mobile"
2630,2025-05-27 08:50:04,"VariantC",0,5,28,"google","Chrome","Desktop"
2631,2025-06-13 04:29:43,"VariantA",0,9,23,"google","Safari","Desktop"
2632,2025-06-10 01:53:35,"Control",0,7,10,"google","Chrome","Desktop"
2633,2025-05-19 06:06:46,"Control",0,5,18,"email","Chrome","Mobile"
2634,2025-05-24 01:58:59,"VariantC",0,7,10,"email","Chrome","Desktop"
2635,2025-06-08 11:05:38,"VariantA",0,1,28,"google","Firefox","Mobile"
2636,2025-06-13 00:09:58,"VariantA",0,3,27,"direct","Mobile WebView","Desktop"
2637,2025-06-02 01:49:42,"Control",0,6,11,"google","Edge","Desktop"
2638,2025-05-26 10:18:56,"Control",0,7,4,"google","Safari","Desktop"
2639,2025-05-27 00:12:20,"VariantC",0,6,14,"direct","Chrome","Desktop"
2640,2025-05-30 00:29:39,"VariantC",0,6,26,"email","Chrome","Mobile"
2641,2025-06-03 04:28:03,"Control",0,7,14,"facebook","Chrome","Desktop"
2642,2025-05-17 16:55:42,"VariantA",0,5,14,"google","Safari","Desktop"
2643,2025-05-27 12:11:29,"Control",0,8,26,"google","Edge","Desktop"
2644,2025-05-24 04:09:54,"VariantA",0,5,12,"direct","Chrome","Mobile"
2645,2025-05-24 10:04:47,"Control",0,5,23,"google","Chrome","Desktop"
2646,2025-05-18 12:02:02,"VariantC",0,7,34,"email","Chrome","Desktop"
2647,2025-05-23 08:29:22,"VariantC",0,11,14,"google","Chrome","Mobile"
2648,2025-06-15 21:33:15,"VariantA",0,5,33,"twitter","Chrome","Desktop"
2649,2025-05-27 08:04:19,"VariantA",0,7,12,"google","Chrome","Mobile"
2650,2025-05-18 20:07:39,"VariantC",0,6,13,"direct","Chrome","Desktop"
2651,2025-06-06 11:50:26,"Control",0,7,22,"facebook","Edge","Mobile"
2652,2025-05-18 05:29:56,"VariantA",0,7,9,"google","Chrome","Mobile"
2653,2025-05-29 09:21:57,"VariantA",0,8,20,"facebook","Safari","Desktop"
2654,2025-05-17 10:21:08,"VariantA",0,8,12,"facebook","Edge","Mobile"
2655,2025-05-27 20:45:30,"Control",0,5,15,"google","Chrome","Mobile"
2656,2025-06-12 03:41:07,"VariantA",0,11,43,"google","Safari","Desktop"
2657,2025-06-05 13:43:17,"Control",0,3,24,"google","Chrome","Mobile"
2658,2025-05-26 04:20:50,"VariantC",0,8,19,"google","Firefox","Mobile"
2659,2025-05-28 08:23:36,"VariantC",1,7,17,"google","Chrome","Mobile"
2660,2025-05-27 22:41:20,"VariantC",0,8,36,"direct","Chrome","Desktop"
2661,2025-06-08 02:37:55,"VariantA",0,7,16,"google","Chrome","Desktop"
2662,2025-06-08 20:12:43,"VariantA",0,3,6,"google","Firefox","Mobile"
2663,2025-06-01 09:29:34,"VariantC",0,3,35,"facebook","Chrome","Mobile"
2664,2025-05-27 06:04:12,"VariantC",0,6,10,"google","Chrome","Mobile"
2665,2025-05-18 14:40:46,"Control",0,8,35,"direct","Chrome","Desktop"
2666,2025-06-03 03:47:17,"VariantA",0,6,20,"direct","Chrome","Desktop"
2667,2025-05-24 06:25:44,"VariantA",0,10,19,"google","Chrome","Mobile"
2668,2025-06-10 12:35:27,"VariantC",0,5,52,"facebook","Chrome","Mobile"
2669,2025-05-25 06:48:26,"VariantA",0,5,17,"google","Safari","Mobile"
2670,2025-06-15 13:48:22,"Control",0,5,10,"facebook","Firefox","Mobile"
2671,2025-05-30 09:56:41,"VariantC",0,3,27,"facebook","Safari","Mobile"
2672,2025-06-10 06:41:33,"VariantA",0,5,22,"direct","Mobile WebView","Desktop"
2673,2025-05-29 00:13:33,"Control",0,8,25,"email","Firefox","Desktop"
2674,2025-06-02 23:18:48,"Control",0,8,9,"facebook","Firefox","Desktop"
2675,2025-06-15 11:54:56,"VariantA",0,11,49,"google","Chrome","Desktop"
2676,2025-06-10 06:14:31,"VariantA",0,5,16,"direct","Chrome","Mobile"
2677,2025-06-09 11:21:13,"Control",0,9,12,"google","Chrome","Mobile"
2678,2025-06-03 00:33:47,"Control",0,8,21,"facebook","Chrome","Mobile"
2679,2025-05-19 11:09:21,"VariantC",0,5,23,"google","Chrome","Mobile"
2680,2025-05-28 00:39:26,"VariantC",0,4,19,"facebook","Edge","Desktop"
2681,2025-05-25 19:44:47,"Control",0,4,15,"twitter","Firefox","Mobile"
2682,2025-05-30 03:30:48,"VariantA",0,8,9,"direct","Edge","Mobile"
2683,2025-05-25 05:31:43,"VariantC",0,4,20,"direct","Chrome","Mobile"
2684,2025-05-29 15:58:42,"VariantA",0,3,9,"google","Safari","Mobile"
2685,2025-05-21 16:09:45,"VariantC",0,6,16,"google","Firefox","Desktop"
2686,2025-06-15 17:55:59,"Control",0,11,12,"google","Chrome","Mobile"
2687,2025-06-03 13:31:55,"VariantA",0,8,24,"direct","Chrome","Mobile"
2688,2025-06-14 02:10:23,"VariantC",0,7,25,"google","Mobile WebView","Desktop"
2689,2025-05-21 12:14:24,"VariantC",0,7,48,"google","Chrome","Desktop"
2690,2025-06-02 11:07:17,"VariantA",0,8,38,"direct","Chrome","Desktop"
2691,2025-06-12 01:45:18,"VariantC",0,6,14,"twitter","Firefox","Desktop"
2692,2025-06-15 07:51:55,"VariantA",0,3,66,"email","Firefox","Desktop"
2693,2025-06-10 23:33:14,"VariantC",0,8,45,"direct","Chrome","Desktop"
2694,2025-06-05 00:10:25,"VariantA",0,4,17,"twitter","Chrome","Desktop"
2695,2025-06-09 17:56:38,"Control",0,8,8,"google","Chrome","Desktop"
2696,2025-05-26 10:13:40,"Control",0,7,46,"direct","Firefox","Desktop"
2697,2025-06-08 12:27:03,"VariantC",0,4,7,"direct","Chrome","Desktop"
2698,2025-06-15 10:49:41,"VariantC",0,9,71,"direct","Safari","Desktop"
2699,2025-05-22 06:42:22,"VariantA",0,10,23,"direct","Chrome","Desktop"
2700,2025-06-13 08:08:49,"VariantA",0,3,39,"google","Chrome","Desktop"
2701,2025-06-11 03:09:21,"VariantA",0,6,33,"email","Chrome","Desktop"
2702,2025-05-29 12:23:35,"VariantA",0,9,11,"google","Firefox","Desktop"
2703,2025-05-31 19:54:57,"VariantA",0,9,30,"google","Safari","Desktop"
2704,2025-05-27 23:21:00,"Control",0,6,22,"google","Firefox","Desktop"
2705,2025-06-07 20:45:59,"Control",0,6,42,"google","Chrome","Desktop"
2706,2025-06-04 11:07:08,"VariantC",0,10,20,"google","Firefox","Mobile"
2707,2025-05-21 17:05:40,"VariantC",0,6,29,"google","Safari","Desktop"
2708,2025-05-18 09:34:03,"VariantA",0,5,17,"google","Chrome","Mobile"
2709,2025-06-07 23:03:32,"VariantA",0,8,30,"direct","Chrome","Desktop"
2710,2025-06-11 13:34:59,"VariantC",0,6,20,"facebook","Chrome","Desktop"
2711,2025-05-24 11:19:25,"Control",0,4,24,"twitter","Safari","Mobile"
2712,2025-05-28 13:45:50,"VariantC",0,9,24,"google","Mobile WebView","Mobile"
2713,2025-06-08 04:05:56,"VariantA",0,8,20,"google","Chrome","Mobile"
2714,2025-05-29 07:52:06,"Control",0,11,33,"email","Safari","Mobile"
2715,2025-05-18 10:02:46,"VariantC",0,2,17,"twitter","Mobile WebView","Mobile"
2716,2025-06-01 11:25:25,"VariantA",0,8,40,"google","Firefox","Desktop"
2717,2025-05-22 20:19:14,"VariantA",0,5,32,"google","Safari","Desktop"
2718,2025-05-20 10:18:50,"VariantC",0,8,72,"google","Chrome","Desktop"
2719,2025-06-06 02:03:22,"Control",0,4,25,"email","Firefox","Desktop"
2720,2025-06-15 01:22:15,"VariantC",0,3,12,"email","Firefox","Desktop"
2721,2025-06-15 22:02:37,"Control",0,5,16,"google","Edge","Desktop"
2722,2025-06-02 23:21:59,"VariantA",0,7,18,"twitter","Safari","Desktop"
2723,2025-06-15 21:52:36,"Control",0,4,16,"direct","Chrome","Desktop"
2724,2025-06-07 14:07:16,"Control",0,6,22,"google","Chrome","Mobile"
2725,2025-06-15 20:45:18,"Control",0,4,26,"google","Chrome","Mobile"
2726,2025-06-16 04:51:12,"Control",0,8,13,"google","Chrome","Mobile"
2727,2025-05-25 15:12:23,"Control",0,6,16,"twitter","Chrome","Desktop"
2728,2025-05-27 02:10:28,"VariantA",0,5,50,"google","Safari","Mobile"
2729,2025-05-18 15:16:05,"VariantC",0,8,18,"google","Chrome","Mobile"
2730,2025-05-21 15:15:46,"VariantA",0,5,14,"direct","Safari","Desktop"
2731,2025-05-27 10:43:39,"VariantA",0,3,39,"google","Firefox","Desktop"
2732,2025-05-22 15:58:59,"VariantA",0,5,9,"facebook","Chrome","Mobile"
2733,2025-05-26 05:11:32,"Control",0,4,17,"twitter","Safari","Desktop"
2734,2025-05-18 01:10:23,"Control",0,4,29,"google","Chrome","Mobile"
2735,2025-05-23 18:26:49,"VariantC",0,8,13,"google","Safari","Mobile"
2736,2025-05-23 15:56:05,"VariantA",0,6,49,"google","Chrome","Desktop"
2737,2025-05-31 13:41:06,"VariantC",0,4,43,"facebook","Chrome","Desktop"
2738,2025-06-01 05:46:28,"VariantC",0,2,14,"direct","Chrome","Mobile"
2739,2025-06-03 21:25:12,"VariantA",0,7,20,"email","Chrome","Mobile"
2740,2025-06-04 17:31:15,"Control",0,3,25,"google","Chrome","Desktop"
2741,2025-06-16 03:20:11,"Control",0,5,14,"facebook","Chrome","Desktop"
2742,2025-06-11 06:04:48,"VariantA",0,5,29,"google","Chrome","Mobile"
2743,2025-05-25 09:13:25,"VariantA",0,6,27,"google","Chrome","Desktop"
2744,2025-05-18 16:44:38,"VariantC",0,4,44,"direct","Chrome","Mobile"
2745,2025-06-13 15:06:58,"Control",0,6,22,"google","Safari","Mobile"
2746,2025-06-03 02:26:57,"VariantA",0,4,14,"google","Safari","Mobile"
2747,2025-06-05 04:01:40,"Control",0,5,12,"direct","Safari","Mobile"
2748,2025-05-20 10:07:22,"VariantA",0,7,25,"email","Chrome","Mobile"
2749,2025-06-15 13:10:16,"VariantC",0,9,24,"direct","Firefox","Desktop"
2750,2025-05-20 09:30:39,"Control",0,4,28,"facebook","Safari","Desktop"
2751,2025-06-04 21:03:52,"VariantC",0,8,19,"facebook","Chrome","Mobile"
2752,2025-06-01 05:58:09,"VariantA",0,6,32,"google","Chrome","Mobile"
2753,2025-05-24 18:05:37,"VariantA",0,5,21,"twitter","Chrome","Desktop"
2754,2025-05-26 02:12:04,"VariantC",0,7,17,"facebook","Firefox","Mobile"
2755,2025-06-12 19:52:30,"Control",0,7,37,"facebook","Edge","Desktop"
2756,2025-06-13 16:25:21,"VariantA",0,4,16,"direct","Chrome","Mobile"
2757,2025-06-09 07:26:25,"Control",0,7,46,"twitter","Chrome","Desktop"
2758,2025-06-11 22:06:51,"VariantA",0,4,106,"facebook","Chrome","Mobile"
2759,2025-06-13 16:51:33,"VariantA",0,4,31,"google","Chrome","Desktop"
2760,2025-06-11 12:36:49,"VariantC",0,8,13,"twitter","Safari","Mobile"
2761,2025-06-15 14:47:14,"VariantA",0,2,32,"email","Chrome","Desktop"
2762,2025-06-01 16:21:05,"VariantC",0,5,7,"google","Safari","Desktop"
2763,2025-05-26 07:06:52,"VariantC",0,11,23,"facebook","Firefox","Mobile"
2764,2025-06-12 21:28:28,"VariantA",0,4,19,"twitter","Firefox","Mobile"
2765,2025-05-27 19:00:37,"VariantC",0,3,13,"facebook","Chrome","Desktop"
2766,2025-05-23 10:26:42,"Control",0,8,14,"email","Chrome","Mobile"
2767,2025-05-21 12:59:48,"Control",0,5,15,"twitter","Safari","Mobile"
2768,2025-05-20 18:18:19,"VariantA",0,6,18,"google","Firefox","Mobile"
2769,2025-06-15 07:53:18,"VariantA",0,3,14,"google","Chrome","Mobile"
2770,2025-05-26 09:14:28,"VariantC",0,10,24,"google","Chrome","Desktop"
2771,2025-06-12 23:19:37,"VariantC",0,5,17,"twitter","Safari","Desktop"
2772,2025-06-04 00:32:30,"VariantC",0,7,31,"google","Chrome","Mobile"
2773,2025-05-17 18:55:30,"VariantA",0,3,31,"direct","Chrome","Mobile"
2774,2025-05-22 05:56:43,"VariantA",0,4,20,"direct","Chrome","Mobile"
